ID,Date,Link,Charge,Start count,Quantity,Service,Status,Remains
27834702,2025-11-0301:58:06,https://youtu.be/jp_NgnljpfY,0.0087,1962,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27834648,2025-11-0301:48:27,https://youtu.be/4o9pyK0NuM4,0.0087,27,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27834592,2025-11-0301:38:27,https://youtu.be/4o9pyK0NuM4,0.0087,0,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27834585,2025-11-0301:38:05,https://youtu.be/jp_NgnljpfY,0.0087,1940,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27834443,2025-11-0301:17:29,https://youtu.be/jp_NgnljpfY,0.0087,1915,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27834294,2025-11-0300:57:29,https://youtu.be/jp_NgnljpfY,0.0087,1862,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27834195,2025-11-0300:37:29,https://youtu.be/jp_NgnljpfY,0.0087,1879,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27834108,2025-11-0300:17:28,https://youtu.be/jp_NgnljpfY,0.0087,1862,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27834020,2025-11-0223:57:28,https://youtu.be/jp_NgnljpfY,0.0087,1887,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27833883,2025-11-0223:37:28,https://youtu.be/jp_NgnljpfY,0.0087,1833,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27833743,2025-11-0223:17:28,https://youtu.be/jp_NgnljpfY,0.0087,1822,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27833491,2025-11-0222:57:27,https://youtu.be/jp_NgnljpfY,0.0087,1796,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27833261,2025-11-0222:37:27,https://youtu.be/jp_NgnljpfY,0.0087,1752,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27833011,2025-11-0222:17:27,https://youtu.be/jp_NgnljpfY,0.0087,1725,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27832803,2025-11-0221:57:24,https://youtu.be/jp_NgnljpfY,0.0087,1704,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27832609,2025-11-0221:37:10,https://youtu.be/jp_NgnljpfY,0.0087,1678,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27832434,2025-11-0221:17:09,https://youtu.be/jp_NgnljpfY,0.0087,1655,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27832202,2025-11-0220:57:07,https://youtu.be/jp_NgnljpfY,0.0087,1655,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27832008,2025-11-0220:36:40,https://youtu.be/jp_NgnljpfY,0.0087,1630,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27831881,2025-11-0220:16:40,https://youtu.be/jp_NgnljpfY,0.0087,1608,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27831744,2025-11-0219:56:38,https://youtu.be/jp_NgnljpfY,0.0087,1608,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27831529,2025-11-0219:36:38,https://youtu.be/jp_NgnljpfY,0.0087,1587,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27831387,2025-11-0219:16:37,https://youtu.be/jp_NgnljpfY,0.0087,1562,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27831273,2025-11-0218:56:37,https://youtu.be/jp_NgnljpfY,0.0087,1533,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27831111,2025-11-0218:36:37,https://youtu.be/jp_NgnljpfY,0.0087,1506,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830870,2025-11-0218:16:37,https://youtu.be/jp_NgnljpfY,0.0087,1480,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830733,2025-11-0218:06:38,https://youtu.be/YchR57fxirw,0.0087,731,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830615,2025-11-0217:56:37,https://youtu.be/jp_NgnljpfY,0.0087,1458,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830554,2025-11-0217:46:38,https://youtu.be/YchR57fxirw,0.0087,703,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830481,2025-11-0217:36:36,https://youtu.be/jp_NgnljpfY,0.0087,1435,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830427,2025-11-0217:26:38,https://youtu.be/YchR57fxirw,0.0087,681,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830338,2025-11-0217:16:36,https://youtu.be/jp_NgnljpfY,0.0087,1406,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830334,2025-11-0217:16:02,https://youtu.be/JW5gVDW-N0M,0.0087,1610,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830289,2025-11-0217:11:02,https://youtu.be/JW5gVDW-N0M,0.0087,1583,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830260,2025-11-0217:06:37,https://youtu.be/YchR57fxirw,0.0087,656,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830256,2025-11-0217:05:57,https://youtu.be/JW5gVDW-N0M,0.0087,1554,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830219,2025-11-0217:03:28,https://youtu.be/eovA3qeFkjI,0.0087,309,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830201,2025-11-0217:00:55,https://youtu.be/JW5gVDW-N0M,0.0087,1528,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830184,2025-11-0216:56:36,https://youtu.be/jp_NgnljpfY,0.0087,1382,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830180,2025-11-0216:55:55,https://youtu.be/JW5gVDW-N0M,0.0087,1504,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830158,2025-11-0216:53:28,https://youtu.be/eovA3qeFkjI,0.0087,285,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830143,2025-11-0216:50:55,https://youtu.be/JW5gVDW-N0M,0.0087,1479,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830127,2025-11-0216:48:45,https://youtu.be/ALWmEU9ijgw,0.0087,411,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830101,2025-11-0216:46:37,https://youtu.be/YchR57fxirw,0.0087,629,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830091,2025-11-0216:45:55,https://youtu.be/JW5gVDW-N0M,0.0087,1457,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830067,2025-11-0216:43:26,https://youtu.be/eovA3qeFkjI,0.0087,262,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830055,2025-11-0216:42:04,https://youtu.be/6UBilFSAM-E,0.0087,392,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830048,2025-11-0216:40:54,https://youtu.be/JW5gVDW-N0M,0.0087,1429,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830038,2025-11-0216:38:45,https://youtu.be/ALWmEU9ijgw,0.0087,384,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830030,2025-11-0216:36:35,https://youtu.be/jp_NgnljpfY,0.0087,1357,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830022,2025-11-0216:35:52,https://youtu.be/JW5gVDW-N0M,0.0087,1405,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830009,2025-11-0216:33:26,https://youtu.be/eovA3qeFkjI,0.0087,242,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27830007,2025-11-0216:32:34,https://youtu.be/wbA7t2BZO0Y,0.0087,445,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829997,2025-11-0216:31:02,https://youtu.be/6UBilFSAM-E,0.0087,370,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829995,2025-11-0216:30:49,https://youtu.be/JW5gVDW-N0M,0.0087,1377,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829983,2025-11-0216:28:44,https://youtu.be/ALWmEU9ijgw,0.0087,351,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829969,2025-11-0216:26:36,https://youtu.be/YchR57fxirw,0.0087,602,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829966,2025-11-0216:25:46,https://youtu.be/JW5gVDW-N0M,0.0087,1351,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829958,2025-11-0216:23:23,https://youtu.be/eovA3qeFkjI,0.0087,211,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829954,2025-11-0216:22:33,https://youtu.be/wbA7t2BZO0Y,0.0087,419,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829945,2025-11-0216:20:45,https://youtu.be/JW5gVDW-N0M,0.0087,1327,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829941,2025-11-0216:19:53,https://youtu.be/6UBilFSAM-E,0.0087,344,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829937,2025-11-0216:18:44,https://youtu.be/ALWmEU9ijgw,0.0087,325,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829919,2025-11-0216:16:35,https://youtu.be/jp_NgnljpfY,0.0087,1315,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829912,2025-11-0216:15:45,https://youtu.be/JW5gVDW-N0M,0.0087,1300,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829898,2025-11-0216:13:21,https://youtu.be/eovA3qeFkjI,0.0087,179,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829887,2025-11-0216:12:28,https://youtu.be/wbA7t2BZO0Y,0.0087,389,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829874,2025-11-0216:10:44,https://youtu.be/JW5gVDW-N0M,0.0087,1276,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829855,2025-11-0216:08:52,https://youtu.be/6UBilFSAM-E,0.0087,319,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829854,2025-11-0216:08:43,https://youtu.be/ALWmEU9ijgw,0.0087,300,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829841,2025-11-0216:06:35,https://youtu.be/YchR57fxirw,0.0087,574,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829838,2025-11-0216:05:42,https://youtu.be/JW5gVDW-N0M,0.0087,1254,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829822,2025-11-0216:03:21,https://youtu.be/eovA3qeFkjI,0.0087,157,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829812,2025-11-0216:02:27,https://youtu.be/wbA7t2BZO0Y,0.0087,367,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829797,2025-11-0216:00:37,https://youtu.be/JW5gVDW-N0M,0.0087,1231,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829792,2025-11-0215:58:43,https://youtu.be/ALWmEU9ijgw,0.0087,274,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829787,2025-11-0215:57:49,https://youtu.be/6UBilFSAM-E,0.0087,298,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829779,2025-11-0215:56:32,https://youtu.be/jp_NgnljpfY,0.0087,1265,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829771,2025-11-0215:55:37,https://youtu.be/JW5gVDW-N0M,0.0087,1208,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829758,2025-11-0215:53:20,https://youtu.be/eovA3qeFkjI,0.0087,131,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829751,2025-11-0215:52:25,https://youtu.be/wbA7t2BZO0Y,0.0087,346,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829735,2025-11-0215:50:35,https://youtu.be/JW5gVDW-N0M,0.0087,1180,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829712,2025-11-0215:48:43,https://youtu.be/ALWmEU9ijgw,0.0087,246,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829684,2025-11-0215:46:49,https://youtu.be/6UBilFSAM-E,0.0087,278,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829681,2025-11-0215:46:35,https://youtu.be/YchR57fxirw,0.0087,557,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829664,2025-11-0215:45:35,https://youtu.be/JW5gVDW-N0M,0.0087,1154,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829641,2025-11-0215:43:20,https://youtu.be/eovA3qeFkjI,0.0087,107,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829629,2025-11-0215:42:25,https://youtu.be/wbA7t2BZO0Y,0.0087,321,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829597,2025-11-0215:40:35,https://youtu.be/JW5gVDW-N0M,0.0087,1129,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829574,2025-11-0215:38:43,https://youtu.be/ALWmEU9ijgw,0.0087,219,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829542,2025-11-0215:36:32,https://youtu.be/jp_NgnljpfY,0.0087,1240,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829529,2025-11-0215:35:49,https://youtu.be/6UBilFSAM-E,0.0087,244,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829523,2025-11-0215:35:34,https://youtu.be/JW5gVDW-N0M,0.0087,1103,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829499,2025-11-0215:33:20,https://youtu.be/eovA3qeFkjI,0.0087,82,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829482,2025-11-0215:32:25,https://youtu.be/wbA7t2BZO0Y,0.0087,292,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829460,2025-11-0215:30:29,https://youtu.be/JW5gVDW-N0M,0.0087,1074,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829445,2025-11-0215:28:43,https://youtu.be/ALWmEU9ijgw,0.0087,193,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829422,2025-11-0215:26:35,https://youtu.be/YchR57fxirw,0.0087,531,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829408,2025-11-0215:25:29,https://youtu.be/JW5gVDW-N0M,0.0087,1046,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829402,2025-11-0215:24:49,https://youtu.be/6UBilFSAM-E,0.0087,213,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829383,2025-11-0215:22:25,https://youtu.be/wbA7t2BZO0Y,0.0087,265,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829363,2025-11-0215:20:29,https://youtu.be/JW5gVDW-N0M,0.0087,1024,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829342,2025-11-0215:18:42,https://youtu.be/ALWmEU9ijgw,0.0087,166,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829319,2025-11-0215:16:32,https://youtu.be/jp_NgnljpfY,0.0087,1217,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829305,2025-11-0215:15:29,https://youtu.be/JW5gVDW-N0M,0.0087,1000,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829285,2025-11-0215:13:49,https://youtu.be/6UBilFSAM-E,0.0087,185,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829277,2025-11-0215:12:25,https://youtu.be/wbA7t2BZO0Y,0.0087,234,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829229,2025-11-0215:06:35,https://youtu.be/YchR57fxirw,0.0087,511,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829196,2025-11-0215:02:48,https://youtu.be/6UBilFSAM-E,0.0087,156,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27829192,2025-11-0215:02:25,https://youtu.be/wbA7t2BZO0Y,0.0087,205,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27821232,2025-11-0122:57:46,https://youtu.be/wbA7t2BZO0Y,0.0087,185,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27821134,2025-11-0122:47:46,https://youtu.be/wbA7t2BZO0Y,0.0087,159,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27820983,2025-11-0122:37:46,https://youtu.be/wbA7t2BZO0Y,0.0087,138,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27820838,2025-11-0122:27:46,https://youtu.be/wbA7t2BZO0Y,0.0087,118,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27820688,2025-11-0122:17:46,https://youtu.be/wbA7t2BZO0Y,0.0087,91,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27820579,2025-11-0122:07:46,https://youtu.be/wbA7t2BZO0Y,0.0087,59,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27812658,2025-11-0110:08:09,https://youtu.be/YchR57fxirw,0.0087,487,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27812584,2025-11-0109:58:09,https://youtu.be/YchR57fxirw,0.0087,462,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27812523,2025-11-0109:48:07,https://youtu.be/YchR57fxirw,0.0087,434,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27812478,2025-11-0109:38:06,https://youtu.be/YchR57fxirw,0.0087,408,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27812464,2025-11-0109:36:35,https://youtu.be/wbA7t2BZO0Y,0.0087,29,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27812388,2025-11-0109:27:55,https://youtu.be/YchR57fxirw,0.0087,383,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27812366,2025-11-0109:26:32,https://youtu.be/wbA7t2BZO0Y,0.0087,2,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27803887,2025-10-3117:29:48,https://youtu.be/j3sS8DvZ62g,2.175,0,5000,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27801257,2025-10-3114:31:48,https://youtu.be/3Mph2-mwjyE,0.0435,0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27801236,2025-10-3114:29:30,https://youtu.be/hm1h-_dhdao,0.0435,0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27793498,2025-10-3023:48:12,https://youtu.be/6UBilFSAM-E,0.0087,129,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27793369,2025-10-3023:38:12,https://youtu.be/6UBilFSAM-E,0.0087,104,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27793265,2025-10-3023:28:12,https://youtu.be/6UBilFSAM-E,0.0087,79,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27793207,2025-10-3023:18:12,https://youtu.be/6UBilFSAM-E,0.0087,54,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27793119,2025-10-3023:08:12,https://youtu.be/6UBilFSAM-E,0.0087,32,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27789188,2025-10-3017:23:34,https://youtu.be/dtb25suSwiA,0.0435,0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27788906,2025-10-3017:06:45,https://youtu.be/EdtyzXiBxc8,0.435,0,1000,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27788786,2025-10-3017:02:34,https://youtu.be/ApWTNyCov1Q,0.435,0,1000,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27788667,2025-10-3016:58:01,https://youtu.be/V18mg7vb1t0,0.6525,0,1500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27788571,2025-10-3016:52:46,https://youtu.be/w7JKodhpHz0,2.175,0,5000,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27788474,2025-10-3016:47:21,https://youtu.be/d8fOL55wmbg,1.0875,0,2500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27788439,2025-10-3016:44:11,https://youtu.be/WCqgPCyVK0w,0.87,0,2000,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27788217,2025-10-3016:30:41,https://youtu.be/4HgcGu5cFeY,1.9575,0,4500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
